S.No,DSA Topic,LeetCode ID,Title,Difficulty,URL,Acceptance %,Max Frequency %,Companies Asking,# Companies,Status,Attempts,Date Completed,Time Taken (mins),Confidence (1-5),Needs Revision,Notes
961,Uncategorized,262,Trips and Users,Hard,https://leetcode.com/problems/trips-and-users,37.7%,50.0%,Amazon | Google | Meta | Microsoft | Uber,5,Not Done,0,,,,No,
962,Uncategorized,601,Human Traffic of Stadium,Hard,https://leetcode.com/problems/human-traffic-of-stadium,50.8%,25.0%,Amazon | Google | Meta | TikTok | Uber,5,Not Done,0,,,,No,
963,Uncategorized,2468,Split Message Based on Limit,Hard,https://leetcode.com/problems/split-message-based-on-limit,42.0%,62.5%,Amazon | Databricks | Meta | TikTok | Uber,5,Not Done,0,,,,No,
964,Uncategorized,185,Department Top Three Salaries,Hard,https://leetcode.com/problems/department-top-three-salaries,59.8%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
965,Uncategorized,315,Count of Smaller Numbers After Self,Hard,https://leetcode.com/problems/count-of-smaller-numbers-after-self,43.3%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
966,Uncategorized,1931,Painting a Grid With Three Different Colors,Hard,https://leetcode.com/problems/painting-a-grid-with-three-different-colors,77.3%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
967,Uncategorized,1970,Last Day Where You Can Still Cross,Hard,https://leetcode.com/problems/last-day-where-you-can-still-cross,68.6%,37.5%,Amazon | Atlassian | Google | Meta,4,Not Done,0,,,,No,
968,Uncategorized,2251,Number of Flowers in Full Bloom,Hard,https://leetcode.com/problems/number-of-flowers-in-full-bloom,57.7%,37.5%,Amazon | Databricks | Google | Uber,4,Not Done,0,,,,No,
969,Uncategorized,420,Strong Password Checker,Hard,https://leetcode.com/problems/strong-password-checker,15.4%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
970,Uncategorized,2742,Painting the Walls,Hard,https://leetcode.com/problems/painting-the-walls,48.9%,62.5%,Amazon | DE Shaw | Google | Meta,4,Not Done,0,,,,No,
971,Uncategorized,1106,Parsing A Boolean Expression,Hard,https://leetcode.com/problems/parsing-a-boolean-expression,69.8%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
972,Uncategorized,3193,Count the Number of Inversions,Hard,https://leetcode.com/problems/count-the-number-of-inversions,29.7%,62.5%,Amazon | Google | Microsoft | Salesforce,4,Not Done,0,,,,No,
973,Uncategorized,757,Set Intersection Size At Least Two,Hard,https://leetcode.com/problems/set-intersection-size-at-least-two,57.9%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
974,Uncategorized,719,Find K-th Smallest Pair Distance,Hard,https://leetcode.com/problems/find-k-th-smallest-pair-distance,46.3%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
975,Uncategorized,913,Cat and Mouse,Hard,https://leetcode.com/problems/cat-and-mouse,34.7%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
976,Uncategorized,1900,The Earliest and Latest Rounds Where Players Compete,Hard,https://leetcode.com/problems/the-earliest-and-latest-rounds-where-players-compete,72.7%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
977,Uncategorized,2258,Escape the Spreading Fire,Hard,https://leetcode.com/problems/escape-the-spreading-fire,37.6%,62.5%,Amazon | Google | Uber,3,Not Done,0,,,,No,
978,Uncategorized,2426,Number of Pairs Satisfying Inequality,Hard,https://leetcode.com/problems/number-of-pairs-satisfying-inequality,46.8%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
979,Uncategorized,3027,Find the Number of Ways to Place People II,Hard,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-ii,64.4%,50.0%,Google | Meta | Uber,3,Not Done,0,,,,No,
980,Uncategorized,2940,Find Building Where Alice and Bob Can Meet,Hard,https://leetcode.com/problems/find-building-where-alice-and-bob-can-meet,52.2%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
981,Uncategorized,3426,Manhattan Distances of All Arrangements of Pieces,Hard,https://leetcode.com/problems/manhattan-distances-of-all-arrangements-of-pieces,35.1%,75.0%,Amazon | Google | Rubrik,3,Not Done,0,,,,No,
982,Uncategorized,1402,Reducing Dishes,Hard,https://leetcode.com/problems/reducing-dishes,76.6%,12.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
983,Uncategorized,1606,Find Servers That Handled Most Number of Requests,Hard,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,45.2%,50.0%,Amazon | Apple | Google,3,Not Done,0,,,,No,
984,Uncategorized,2954,Count the Number of Infection Sequences,Hard,https://leetcode.com/problems/count-the-number-of-infection-sequences,37.2%,25.0%,Meta | Microsoft | Salesforce,3,Not Done,0,,,,No,
985,Uncategorized,902,Numbers At Most N Given Digit Set,Hard,https://leetcode.com/problems/numbers-at-most-n-given-digit-set,44.5%,37.5%,Amazon | Microsoft | TikTok,3,Not Done,0,,,,No,
986,Uncategorized,128,Longest Consecutive Sequence,Medium,https://leetcode.com/problems/longest-consecutive-sequence,47.0%,75.0%,Amazon | Apple | Atlassian | ByteDance | DE Shaw | Flipkart | Google | LinkedIn | Meta | Microsoft | ServiceNow | TikTok | Uber,13,Not Done,0,,,,No,
987,Uncategorized,475,Heaters,Medium,https://leetcode.com/problems/heaters,41.4%,50.0%,Amazon | DE Shaw | Google | Meta | Microsoft | TikTok,6,Not Done,0,,,,No,
988,Uncategorized,826,Most Profit Assigning Work,Medium,https://leetcode.com/problems/most-profit-assigning-work,56.1%,75.0%,Amazon | DoorDash | Google | Meta | Microsoft | TikTok,6,Not Done,0,,,,No,
989,Uncategorized,1174,Immediate Food Delivery II,Medium,https://leetcode.com/problems/immediate-food-delivery-ii,55.6%,50.0%,Amazon | Apple | DoorDash | Google | Meta | Microsoft,6,Not Done,0,,,,No,
990,Uncategorized,177,Nth Highest Salary,Medium,https://leetcode.com/problems/nth-highest-salary,38.8%,37.5%,Amazon | Atlassian | Google | Meta | Microsoft | TikTok,6,Not Done,0,,,,No,
991,Uncategorized,176,Second Highest Salary,Medium,https://leetcode.com/problems/second-highest-salary,46.3%,50.0%,Amazon | Apple | Google | Meta | Microsoft,5,Not Done,0,,,,No,
992,Uncategorized,529,Minesweeper,Medium,https://leetcode.com/problems/minesweeper,68.7%,50.0%,Amazon | Google | Meta | Microsoft | TikTok,5,Not Done,0,,,,No,
993,Uncategorized,779,K-th Symbol in Grammar,Medium,https://leetcode.com/problems/k-th-symbol-in-grammar,48.1%,37.5%,Amazon | DE Shaw | Google | Meta | Microsoft,5,Not Done,0,,,,No,
994,Uncategorized,2563,Count the Number of Fair Pairs,Medium,https://leetcode.com/problems/count-the-number-of-fair-pairs,52.7%,62.5%,Amazon | Google | Meta | Microsoft | Salesforce,5,Not Done,0,,,,No,
995,Uncategorized,187,Repeated DNA Sequences,Medium,https://leetcode.com/problems/repeated-dna-sequences,52.9%,62.5%,Amazon | Google | LinkedIn | Meta | Microsoft,5,Not Done,0,,,,No,
996,Uncategorized,1701,Average Waiting Time,Medium,https://leetcode.com/problems/average-waiting-time,73.1%,62.5%,Amazon | DE Shaw | Google | Meta | Salesforce,5,Not Done,0,,,,No,
997,Uncategorized,1861,Rotating the Box,Medium,https://leetcode.com/problems/rotating-the-box,79.2%,62.5%,Amazon | Google | Meta | Microsoft | Uber,5,Not Done,0,,,,No,
998,Uncategorized,1152,Analyze User Website Visit Pattern,Medium,https://leetcode.com/problems/analyze-user-website-visit-pattern,44.2%,62.5%,Amazon | DoorDash | Google | Meta | Uber,5,Not Done,0,,,,No,
999,Uncategorized,1242,Web Crawler Multithreaded,Medium,https://leetcode.com/problems/web-crawler-multithreaded,51.0%,75.0%,Apple | Google | Meta | MongoDB | Rubrik,5,Not Done,0,,,,No,
1000,Uncategorized,178,Rank Scores,Medium,https://leetcode.com/problems/rank-scores,67.1%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1001,Uncategorized,419,Battleships in a Board,Medium,https://leetcode.com/problems/battleships-in-a-board,77.3%,50.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1002,Uncategorized,554,Brick Wall,Medium,https://leetcode.com/problems/brick-wall,56.0%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1003,Uncategorized,690,Employee Importance,Medium,https://leetcode.com/problems/employee-importance,69.3%,50.0%,Amazon | Google | Microsoft | Uber,4,Not Done,0,,,,No,
1004,Uncategorized,737,Sentence Similarity II,Medium,https://leetcode.com/problems/sentence-similarity-ii,51.1%,50.0%,Amazon | Apple | Google | Rippling,4,Not Done,0,,,,No,
1005,Uncategorized,838,Push Dominoes,Medium,https://leetcode.com/problems/push-dominoes,63.0%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1006,Uncategorized,1015,Smallest Integer Divisible by K,Medium,https://leetcode.com/problems/smallest-integer-divisible-by-k,54.3%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1007,Uncategorized,1233,Remove Sub-Folders from the Filesystem,Medium,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem,78.6%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1008,Uncategorized,1267,Count Servers that Communicate,Medium,https://leetcode.com/problems/count-servers-that-communicate,73.5%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1009,Uncategorized,1813,Sentence Similarity III,Medium,https://leetcode.com/problems/sentence-similarity-iii,48.5%,37.5%,Amazon | Google | Meta | TikTok,4,Not Done,0,,,,No,
1010,Uncategorized,1922,Count Good Numbers,Medium,https://leetcode.com/problems/count-good-numbers,57.4%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1011,Uncategorized,1934,Confirmation Rate,Medium,https://leetcode.com/problems/confirmation-rate,61.6%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1012,Uncategorized,180,Consecutive Numbers,Medium,https://leetcode.com/problems/consecutive-numbers,47.8%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1013,Uncategorized,247,Strobogrammatic Number II,Medium,https://leetcode.com/problems/strobogrammatic-number-ii,53.5%,37.5%,Amazon | Google | Meta | Uber,4,Not Done,0,,,,No,
1014,Uncategorized,570,Managers with at Least 5 Direct Reports,Medium,https://leetcode.com/problems/managers-with-at-least-5-direct-reports,48.9%,50.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1015,Uncategorized,781,Rabbits in Forest,Medium,https://leetcode.com/problems/rabbits-in-forest,58.0%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1016,Uncategorized,1052,Grumpy Bookstore Owner,Medium,https://leetcode.com/problems/grumpy-bookstore-owner,64.0%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1017,Uncategorized,550,Game Play Analysis IV,Medium,https://leetcode.com/problems/game-play-analysis-iv,40.7%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1018,Uncategorized,1110,Delete Nodes And Return Forest,Medium,https://leetcode.com/problems/delete-nodes-and-return-forest,72.5%,50.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1019,Uncategorized,1193,Monthly Transactions I,Medium,https://leetcode.com/problems/monthly-transactions-i,58.9%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1020,Uncategorized,1204,Last Person to Fit in the Bus,Medium,https://leetcode.com/problems/last-person-to-fit-in-the-bus,68.9%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1021,Uncategorized,1823,Find the Winner of the Circular Game,Medium,https://leetcode.com/problems/find-the-winner-of-the-circular-game,82.2%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1022,Uncategorized,626,Exchange Seats,Medium,https://leetcode.com/problems/exchange-seats,73.8%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1023,Uncategorized,754,Reach a Number,Medium,https://leetcode.com/problems/reach-a-number,44.6%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1024,Uncategorized,1109,Corporate Flight Bookings,Medium,https://leetcode.com/problems/corporate-flight-bookings,66.4%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1025,Uncategorized,585,Investments in 2016,Medium,https://leetcode.com/problems/investments-in-2016,50.8%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1026,Uncategorized,2336,Smallest Number in Infinite Set,Medium,https://leetcode.com/problems/smallest-number-in-infinite-set,70.6%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1027,Uncategorized,2257,Count Unguarded Cells in the Grid,Medium,https://leetcode.com/problems/count-unguarded-cells-in-the-grid,69.0%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1028,Uncategorized,2596,Check Knight Tour Configuration,Medium,https://leetcode.com/problems/check-knight-tour-configuration,60.5%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1029,Uncategorized,1341,Movie Rating,Medium,https://leetcode.com/problems/movie-rating,42.7%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1030,Uncategorized,2579,Count Total Number of Colored Cells,Medium,https://leetcode.com/problems/count-total-number-of-colored-cells,66.1%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1031,Uncategorized,1882,Process Tasks Using Servers,Medium,https://leetcode.com/problems/process-tasks-using-servers,41.9%,25.0%,Amazon | Google | LinkedIn | TikTok,4,Not Done,0,,,,No,
1032,Uncategorized,2145,Count the Hidden Sequences,Medium,https://leetcode.com/problems/count-the-hidden-sequences,56.7%,62.5%,Amazon | Google | Meta | TikTok,4,Not Done,0,,,,No,
1033,Uncategorized,2929,Distribute Candies Among Children II,Medium,https://leetcode.com/problems/distribute-candies-among-children-ii,55.7%,62.5%,Amazon | Google | Meta | Rubrik,4,Not Done,0,,,,No,
1034,Uncategorized,184,Department Highest Salary,Medium,https://leetcode.com/problems/department-highest-salary,57.3%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1035,Uncategorized,3578,Count Partitions With Max-Min Difference at Most K,Medium,https://leetcode.com/problems/count-partitions-with-max-min-difference-at-most-k,58.9%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1036,Uncategorized,1169,Invalid Transactions,Medium,https://leetcode.com/problems/invalid-transactions,32.1%,75.0%,Amazon | Google | Microsoft | Stripe,4,Not Done,0,,,,No,
1037,Uncategorized,3021,Alice and Bob Playing Flower Game,Medium,https://leetcode.com/problems/alice-and-bob-playing-flower-game,60.1%,62.5%,Amazon | Google | Microsoft | Rubrik,4,Not Done,0,,,,No,
1038,Uncategorized,966,Vowel Spellchecker,Medium,https://leetcode.com/problems/vowel-spellchecker,61.4%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1039,Uncategorized,602,Friend Requests II: Who Has the Most Friends,Medium,https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends,62.2%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1040,Uncategorized,1390,Four Divisors,Medium,https://leetcode.com/problems/four-divisors,56.6%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1041,Uncategorized,1321,Restaurant Growth,Medium,https://leetcode.com/problems/restaurant-growth,58.2%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
1042,Uncategorized,1236,Web Crawler,Medium,https://leetcode.com/problems/web-crawler,68.9%,37.5%,Amazon | Meta | Microsoft | Rubrik,4,Not Done,0,,,,No,
1043,Uncategorized,1429,First Unique Number,Medium,https://leetcode.com/problems/first-unique-number,57.0%,75.0%,Amazon | Meta | Microsoft | Uber,4,Not Done,0,,,,No,
1044,Uncategorized,851,Loud and Rich,Medium,https://leetcode.com/problems/loud-and-rich,63.2%,37.5%,Amazon | DE Shaw | Meta | Microsoft,4,Not Done,0,,,,No,
1045,Uncategorized,89,Gray Code,Medium,https://leetcode.com/problems/gray-code,64.0%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1046,Uncategorized,370,Range Addition,Medium,https://leetcode.com/problems/range-addition,72.9%,25.0%,Amazon | Google | Salesforce,3,Not Done,0,,,,No,
1047,Uncategorized,638,Shopping Offers,Medium,https://leetcode.com/problems/shopping-offers,52.2%,50.0%,Airbnb | Amazon | Google,3,Not Done,0,,,,No,
1048,Uncategorized,840,Magic Squares In Grid,Medium,https://leetcode.com/problems/magic-squares-in-grid,55.1%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1049,Uncategorized,849,Maximize Distance to Closest Person,Medium,https://leetcode.com/problems/maximize-distance-to-closest-person,49.6%,25.0%,Amazon | Apple | Google,3,Not Done,0,,,,No,
1050,Uncategorized,1014,Best Sightseeing Pair,Medium,https://leetcode.com/problems/best-sightseeing-pair,62.7%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
1051,Uncategorized,1117,Building H2O,Medium,https://leetcode.com/problems/building-h2o,58.3%,50.0%,Amazon | Google | LinkedIn,3,Not Done,0,,,,No,
1052,Uncategorized,2332,The Latest Time to Catch a Bus,Medium,https://leetcode.com/problems/the-latest-time-to-catch-a-bus,29.9%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1053,Uncategorized,2498,Frog Jump II,Medium,https://leetcode.com/problems/frog-jump-ii,62.4%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1054,Uncategorized,2698,Find the Punishment Number of an Integer,Medium,https://leetcode.com/problems/find-the-punishment-number-of-an-integer,81.7%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
1055,Uncategorized,3025,Find the Number of Ways to Place People I,Medium,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-i,64.0%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
1056,Uncategorized,3169,Count Days Without Meetings,Medium,https://leetcode.com/problems/count-days-without-meetings,48.1%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1057,Uncategorized,388,Longest Absolute File Path,Medium,https://leetcode.com/problems/longest-absolute-file-path,49.2%,37.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
1058,Uncategorized,950,Reveal Cards In Increasing Order,Medium,https://leetcode.com/problems/reveal-cards-in-increasing-order,83.5%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1059,Uncategorized,1325,Delete Leaves With a Given Value,Medium,https://leetcode.com/problems/delete-leaves-with-a-given-value,77.3%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1060,Uncategorized,1376,Time Needed to Inform All Employees,Medium,https://leetcode.com/problems/time-needed-to-inform-all-employees,60.4%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1061,Uncategorized,1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one,61.3%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
1062,Uncategorized,1884,Egg Drop With 2 Eggs and N Floors,Medium,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,74.6%,12.5%,Google | Meta | Microsoft,3,Not Done,0,,,,No,
1063,Uncategorized,1395,Count Number of Teams,Medium,https://leetcode.com/problems/count-number-of-teams,70.2%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
1064,Uncategorized,877,Stone Game,Medium,https://leetcode.com/problems/stone-game,72.6%,25.0%,Google | Meta | Microsoft,3,Not Done,0,,,,No,
1065,Uncategorized,649,Dota2 Senate,Medium,https://leetcode.com/problems/dota2-senate,49.6%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
